-21.78157651704903,-21.78157651704903,-21.7818482942284
-21.76946780347787,-21.76946780347787,-21.76974027658831
-21.757367578887266,-21.757367578887266,-21.757640243188867
-21.74527607102956,-21.74527607102956,-21.74554834396054
-21.733193493424196,-21.733193493424196,-21.73346538884373
-21.721120046445876,-21.721120046445876,-21.721391578401608
-21.709055918333256,-21.709055918333256,-21.70932710109267
-21.69700128612405,-21.69700128612405,-21.697272134217457
-21.684956316523476,-21.684956316523476,-21.68522684479769
-21.672921166711745,-21.672921166711745,-21.673191390392475
-21.660895985095497,-21.660895985095497,-21.66116591985697
-21.648880912008703,-21.648880912008703,-21.649150574048157
-21.636876080366935,-21.636876080366935,-21.637145486482314
-21.624881616279957,-21.624881616279957,-21.625150783947877
-21.612897639625576,-21.612897639625576,-21.613166587078155
-21.60092426458898,-21.60092426458898,-21.601193010886746
-21.588961600170745,-21.588961600170745,-21.589230165269726
-21.577009750666168,-21.577009750666168,-21.577278155477362
-21.565068816119535,-21.565068816119535,-21.565337082558408
-21.553138892754962,-21.553138892754962,-21.55340704377986
-21.541220073387287,-21.541220073387287,-21.54148813302488
-21.529312447814842,-21.529312447814842,-21.529580441171337
-21.517416103196094,-21.517416103196094,-21.51768405645345
-21.505531124412816,-21.505531124412816,-21.505799064808876
-21.49365759442118,-21.49365759442118,-21.493925550213284
-21.48179559459345,-21.48179559459345,-21.482063595005105
-21.469945205050998,-21.469945205050998,-21.47021328020185
-21.458106504991427,-21.458106504991427,-21.458374685810806
-21.44627957301116,-21.44627957301116,-21.44654789113554
-21.434464487424943,-21.434464487424943,-21.43473297508073
-21.42266132658439,-21.42266132658439,-21.42293001645687
-21.410870169196993,-21.410870169196993,-21.411139094287293
-21.399091094647268,-21.399091094647268,-21.399360288119052
-21.387324183321766,-21.387324183321766,-21.387593678339964
-21.37556951693994,-21.37556951693994,-21.3758393465034
-21.363827178892095,-21.363827178892095,-21.364097375663555
-21.35209725458676,-21.35209725458676,-21.352367850721855
-21.34037983180913,-21.34037983180913,-21.340650858788038
-21.3286750010927,-21.3286750010927,-21.328946489556365
-21.316982856105867,-21.316982856105867,-21.317254835700176
-21.305303494056208,-21.305303494056208,-21.305575993286276
-21.293637016114285,-21.293637016114285,-21.293910062211115
-21.281983527859712,-21.281983527859712,-21.28225714666152
-21.270343139752004,-21.270343139752004,-21.27061735560167
-21.258715967629332,-21.258715967629332,-21.25899080328941
-21.247102133237785,-21.247102133237785,-21.247377609823996
-21.235501764794858,-21.235501764794858,-21.235777901728436
-21.22391499759046,-21.22391499759046,-21.22419181256952
-21.212341974629418,-21.212341974629418,-21.21261948361901
-21.20078284731959,-21.20078284731959,-21.201061064559553
-21.18923777621008,-21.18923777621008,-21.18951671423976
-21.177706931784492,-21.177706931784492,-21.177986601482793
-21.16619049531453,-21.16619049531453,-21.16647090595367
-21.154688659779474,-21.154688659779474,-21.15496981909063
-21.14320163085787,-21.14320163085787,-21.143483545106985
-21.131729627998286,-21.131729627998286,-21.132012302069576
-21.12027288557609,-21.12027288557609,-21.120556323061635
-21.108831654144325,-21.108831654144325,-21.109115857437533
-21.097406201786917,-21.097406201786917,-21.097691172178358
-21.085996815583783,-21.085996815583783,-21.08628255335721
-21.07460380319762,-21.07460380319762,-21.074890307725244
-21.063227494593296,-21.063227494593296,-21.06351476442846
-21.051868243901918,-21.051868243901918,-21.052156276868565
-21.04052643144292,-21.04052643144292,-21.040815224720532
-21.029202465918512,-21.029202465918512,-21.029492016122294
-21.017896786797657,-21.017896786797657,-21.018187090053374
-21.006609866907684,-21.006609866907684,-21.006900918920962
-20.99534221525579,-20.99534221525579,-20.995634011375888
-20.984094380104793,-20.984094380104793,-20.984386915383258
-20.972866952332804,-20.972866952332804,-20.973160221577103
-20.961660569110677,-20.961660569110677,-20.96195456693376
-20.950475917938054,-20.950475917938054,-20.95077063880447
-20.939313741085673,-20.939313741085673,-20.93960917935523
-20.92817484050046,-20.92817484050046,-20.928470990470803
-20.91706008323969,-20.91706008323969,-20.917356939189258
-20.905970407511873,-20.905970407511873,-20.906267963744863
-20.8949068294132,-20.8949068294132,-20.895205080308777
-20.883870450461437,-20.883870450461437,-20.88416939052966
-20.87286246604079,-20.87286246604079,-20.873162089988146
-20.86188417488194,-20.86188417488194,-20.86218447768982
-20.850936989709346,-20.850936989709346,-20.85123796672951
-20.840022449191164,-20.840022449191164,-20.840324096262787
-20.829142231324152,-20.829142231324152,-20.82944454491754
-20.81829816837286,-20.81829816837286,-20.818601145765978
-20.807492263458077,-20.807492263458077,-20.80779590295212
-20.796726708849384,-20.796726708849384,-20.79703101003098
-20.786003905959134,-20.786003905959134,-20.786308870016445
-20.775326486956036,-20.775326486956036,-20.775632117057327
-20.764697337815953,-20.764697337815953,-20.7650036395584
-20.754119622501555,-20.754119622501555,-20.75442660443869
-20.743596807816207,-20.743596807816207,-20.743904482071297
-20.73313268830856,-20.73313268830856,-20.733441071280485
-20.722731410422853,-20.722731410422853,-20.723040523589386
-20.712397494901296,-20.712397494901296,-20.712707365722412
-20.702135856260842,-20.702135856260842,-20.702446519181912
-20.691951818002224,-20.691951818002224,-20.692263315553667
-20.681851122080573,-20.681851122080573,-20.68216350606599
-20.671839931090762,-20.671839931090762,-20.67215326385147
-20.66192482161847,-20.66192482161847,-20.662239177357087
-20.652112767292984,-20.652112767292984,-20.65242823343362
-20.64241111026535,-20.64241111026535,-20.64272778882316
-20.63282752013244,-20.63282752013244,-20.633145529060403
-20.62336993973281,-20.62336993973281,-20.623689320470664
-20.61404651774493,-20.61404651774493,-20.614366914755745
-20.604865528601188,-20.604865528601188,-20.605187072752226
-20.59583528086366,-20.59583528086366,-20.596158118312225
-20.58696401584961,-20.58696401584961,-20.587288308534667
-20.57825979890266,-20.57825979890266,-20.5785857248494
-20.56973040623293,-20.56973040623293,-20.570058159649268
-20.561383210652167,-20.561383210652167,-20.561713001801945
-20.553225069770225,-20.553225069770225,-20.553557124614397
-20.545262220273194,-20.545262220273194,-20.545596779877457
-20.53750018175868,-20.53750018175868,-20.537837501473497
-20.52994367326587,-20.52994367326587,-20.53028402169203
-20.522596545128355,-20.522596545128355,-20.52294020288826
-20.51546172813191,-20.51546172813191,-20.515808986472308
-20.50854120122165,-20.50854120122165,-20.50889236047848
-20.501835978226556,-20.501835978226556,-20.50219134618589
-20.49534611330449,-20.49534611330449,-20.49570450140637
-20.48907072410568,-20.48907072410568,-20.48943202973992
-20.483008031047273,-20.483008031047273,-20.483372468875473
-20.47715541061251,-20.47715541061251,-20.477523195582826
-20.471509460253845,-20.471509460253845,-20.47188080650637
-20.466066072290616,-20.466066072290616,-20.46644119212374
-20.460820514144842,-20.460820514144842,-20.461199617056188
-20.455767512334308,-20.455767512334308,-20.456149036198624
-20.45090133782155,-20.45090133782155,-20.45128452365502
-24.069608861550922,-24.069608861550922,-24.15415131321816
